"DNI";"MATRICULA";"FECHA_VENTA";"NUMERO";"IMPUESTO"
"492472718";"00237";"2015-05-31";11275;0.12
"9283760794";"00236";"2015-05-31";11276;0.12
"5840119709";"00235";"2015-05-31";11277;0.12
"7771579779";"00236";"2015-05-31";11278;0.1
"5840119709";"00236";"2015-05-31";11279;0.12
"8502682733";"00235";"2015-05-31";11280;0.12
"5576228758";"00237";"2015-05-31";11281;0.1
"5576228758";"00235";"2015-05-31";11282;0.12
"19290992743";"00236";"2015-05-31";11283;0.1
"1471156710";"00236";"2015-05-31";11284;0.12
"9283760794";"00235";"2015-05-31";11285;0.1
"7771579779";"00235";"2015-05-31";11286;0.12
"2600586709";"00236";"2015-05-31";11287;0.1
"8719655770";"00235";"2015-05-31";11288;0.12
"94387575700";"00235";"2015-05-31";11289;0.12
"94387575700";"00237";"2015-05-31";11290;0.12
"94387575700";"00235";"2015-05-31";11291;0.1
"94387575700";"00236";"2015-05-31";11292;0.1
"5648641702";"00235";"2015-05-31";11293;0.12
"5840119709";"00237";"2015-05-31";11294;0.1
"5840119709";"00235";"2015-05-31";11295;0.1
"492472718";"00235";"2015-05-31";11296;0.12
"3623344710";"00235";"2015-05-31";11297;0.12
"7771579779";"00235";"2015-05-31";11298;0.12
"8719655770";"00237";"2015-05-31";11299;0.1
"7771579779";"00237";"2015-05-31";11300;0.1
"50534475787";"00235";"2015-05-31";11301;0.1
"5576228758";"00236";"2015-05-31";11302;0.12
"94387575700";"00236";"2015-05-31";11303;0.12
"5648641702";"00237";"2015-05-31";11304;0.1
"1471156710";"00237";"2015-05-31";11305;0.1
"3623344710";"00236";"2015-05-31";11306;0.12
"5648641702";"00237";"2015-05-31";11307;0.1
"19290992743";"00237";"2015-05-31";11308;0.12
"94387575700";"00237";"2015-05-31";11309;0.12
"50534475787";"00235";"2015-06-01";11310;0.1
"1471156710";"00235";"2015-06-01";11311;0.12
"9283760794";"00237";"2015-06-01";11312;0.1
"5840119709";"00235";"2015-06-01";11313;0.12
"2600586709";"00236";"2015-06-01";11314;0.1
"5648641702";"00235";"2015-06-01";11315;0.1
"19290992743";"00237";"2015-06-01";11316;0.12
"492472718";"00235";"2015-06-01";11317;0.12
"1471156710";"00235";"2015-06-01";11318;0.12
"8719655770";"00236";"2015-06-01";11319;0.12
"8502682733";"00235";"2015-06-01";11320;0.12
"492472718";"00235";"2015-06-01";11321;0.1
"50534475787";"00237";"2015-06-01";11322;0.1
"5576228758";"00237";"2015-06-01";11323;0.12
"2600586709";"00236";"2015-06-01";11324;0.1
"8719655770";"00235";"2015-06-01";11325;0.1
"3623344710";"00236";"2015-06-01";11326;0.1
"8719655770";"00235";"2015-06-01";11327;0.1
"8502682733";"00235";"2015-06-01";11328;0.1
"5648641702";"00235";"2015-06-01";11329;0.1
"3623344710";"00236";"2015-06-01";11330;0.1
"1471156710";"00237";"2015-06-01";11331;0.12
"7771579779";"00236";"2015-06-01";11332;0.12
"2600586709";"00235";"2015-06-01";11333;0.12
"8502682733";"00236";"2015-06-01";11334;0.1
"5648641702";"00236";"2015-06-01";11335;0.12
"5648641702";"00237";"2015-06-01";11336;0.1
"492472718";"00237";"2015-06-01";11337;0.1
"5648641702";"00235";"2015-06-01";11338;0.12
"8502682733";"00236";"2015-06-01";11339;0.12
"19290992743";"00236";"2015-06-01";11340;0.1
"492472718";"00235";"2015-06-01";11341;0.12
"492472718";"00236";"2015-06-01";11342;0.12
"5648641702";"00236";"2015-06-01";11343;0.1
"19290992743";"00237";"2015-06-01";11344;0.12
"9283760794";"00237";"2015-06-01";11345;0.1
"3623344710";"00236";"2015-06-01";11346;0.1
"2600586709";"00236";"2015-06-01";11347;0.1
"8719655770";"00237";"2015-06-01";11348;0.1
"2600586709";"00237";"2015-06-01";11349;0.1
"94387575700";"00236";"2015-06-01";11350;0.1
"8502682733";"00236";"2015-06-01";11351;0.12
"9283760794";"00236";"2015-06-01";11352;0.1
"8719655770";"00237";"2015-06-01";11353;0.12
"8719655770";"00237";"2015-06-01";11354;0.12
"492472718";"00237";"2015-06-01";11355;0.12
"5648641702";"00237";"2015-06-01";11356;0.12
"50534475787";"00237";"2015-06-01";11357;0.12
"5840119709";"00236";"2015-06-01";11358;0.12
"5840119709";"00235";"2015-06-01";11359;0.1
"94387575700";"00235";"2015-06-01";11360;0.12
"5648641702";"00236";"2015-06-01";11361;0.1
"8719655770";"00235";"2015-06-01";11362;0.12
"9283760794";"00237";"2015-06-01";11363;0.1
"5840119709";"00235";"2015-06-01";11364;0.12
"492472718";"00235";"2015-06-01";11365;0.12
"94387575700";"00236";"2015-06-01";11366;0.1
"8719655770";"00235";"2015-06-01";11367;0.1
"5576228758";"00235";"2015-06-01";11368;0.12
"8502682733";"00235";"2015-06-01";11369;0.1
"1471156710";"00237";"2015-06-01";11370;0.12
"2600586709";"00237";"2015-06-01";11371;0.1
"8719655770";"00237";"2015-06-01";11372;0.12
"5840119709";"00237";"2015-06-01";11373;0.12
"1471156710";"00236";"2015-06-01";11374;0.12
"5576228758";"00237";"2015-06-01";11375;0.12
"7771579779";"00235";"2015-06-01";11376;0.12
"5840119709";"00236";"2015-06-02";11377;0.12
"5648641702";"00236";"2015-06-02";11378;0.1
"492472718";"00236";"2015-06-02";11379;0.1
"5648641702";"00235";"2015-06-02";11380;0.12
"7771579779";"00237";"2015-06-02";11381;0.1
"8502682733";"00237";"2015-06-02";11382;0.1
"1471156710";"00235";"2015-06-02";11383;0.1
"1471156710";"00236";"2015-06-02";11384;0.1
"1471156710";"00236";"2015-06-02";11385;0.1
"94387575700";"00236";"2015-06-02";11386;0.1
"19290992743";"00235";"2015-06-02";11387;0.12
"8502682733";"00235";"2015-06-02";11388;0.12
"9283760794";"00236";"2015-06-02";11389;0.1
"94387575700";"00237";"2015-06-02";11390;0.1
"2600586709";"00236";"2015-06-02";11391;0.1
"9283760794";"00237";"2015-06-02";11392;0.1
"94387575700";"00237";"2015-06-02";11393;0.12
"2600586709";"00237";"2015-06-02";11394;0.1
"9283760794";"00235";"2015-06-02";11395;0.12
"50534475787";"00237";"2015-06-02";11396;0.12
"5840119709";"00235";"2015-06-02";11397;0.1
"8502682733";"00236";"2015-06-02";11398;0.1
"5840119709";"00236";"2015-06-02";11399;0.12
"1471156710";"00235";"2015-06-02";11400;0.12
"5840119709";"00237";"2015-06-02";11401;0.1
"19290992743";"00237";"2015-06-02";11402;0.1
"7771579779";"00237";"2015-06-02";11403;0.1
"492472718";"00237";"2015-06-02";11404;0.12
"5840119709";"00236";"2015-06-02";11405;0.1
"1471156710";"00236";"2015-06-02";11406;0.1
"3623344710";"00237";"2015-06-02";11407;0.12
"492472718";"00237";"2015-06-02";11408;0.1
"8719655770";"00236";"2015-06-02";11409;0.12
"19290992743";"00235";"2015-06-02";11410;0.1
"19290992743";"00235";"2015-06-02";11411;0.1
"19290992743";"00236";"2015-06-02";11412;0.1
"19290992743";"00236";"2015-06-02";11413;0.12
"5840119709";"00237";"2015-06-02";11414;0.12
"5648641702";"00237";"2015-06-02";11415;0.12
"5576228758";"00235";"2015-06-02";11416;0.1
"5840119709";"00237";"2015-06-02";11417;0.12
"5576228758";"00235";"2015-06-02";11418;0.12
"7771579779";"00235";"2015-06-02";11419;0.12
"5840119709";"00237";"2015-06-02";11420;0.12
"9283760794";"00237";"2015-06-02";11421;0.1
"19290992743";"00237";"2015-06-02";11422;0.1
"19290992743";"00236";"2015-06-02";11423;0.12
"50534475787";"00236";"2015-06-02";11424;0.12
"50534475787";"00236";"2015-06-02";11425;0.12
"19290992743";"00237";"2015-06-02";11426;0.12
"5648641702";"00236";"2015-06-02";11427;0.1
"5648641702";"00235";"2015-06-02";11428;0.12
"8719655770";"00235";"2015-06-02";11429;0.1
"5648641702";"00235";"2015-06-02";11430;0.12
"9283760794";"00237";"2015-06-02";11431;0.12
"5648641702";"00237";"2015-06-02";11432;0.12
"492472718";"00236";"2015-06-02";11433;0.12
"19290992743";"00235";"2015-06-02";11434;0.12
"492472718";"00236";"2015-06-02";11435;0.1
"5648641702";"00235";"2015-06-02";11436;0.12
"2600586709";"00235";"2015-06-02";11437;0.12
"5840119709";"00235";"2015-06-03";11438;0.1
"2600586709";"00235";"2015-06-03";11439;0.12
"8719655770";"00236";"2015-06-03";11440;0.12
"9283760794";"00235";"2015-06-03";11441;0.1
"50534475787";"00236";"2015-06-03";11442;0.1
"9283760794";"00235";"2015-06-03";11443;0.12
"5576228758";"00235";"2015-06-03";11444;0.1
"1471156710";"00236";"2015-06-03";11445;0.1
"9283760794";"00237";"2015-06-03";11446;0.1
"8502682733";"00235";"2015-06-03";11447;0.12
"492472718";"00235";"2015-06-03";11448;0.12
"50534475787";"00236";"2015-06-03";11449;0.1
"1471156710";"00236";"2015-06-03";11450;0.1
"3623344710";"00237";"2015-06-03";11451;0.12
"19290992743";"00236";"2015-06-03";11452;0.12
"492472718";"00236";"2015-06-03";11453;0.1
"94387575700";"00235";"2015-06-03";11454;0.1
"19290992743";"00236";"2015-06-03";11455;0.1
"94387575700";"00237";"2015-06-03";11456;0.12
"8502682733";"00236";"2015-06-03";11457;0.1
"7771579779";"00236";"2015-06-03";11458;0.1
"9283760794";"00235";"2015-06-03";11459;0.1
"50534475787";"00237";"2015-06-03";11460;0.1
"5576228758";"00236";"2015-06-03";11461;0.12
"492472718";"00236";"2015-06-03";11462;0.12
"3623344710";"00236";"2015-06-03";11463;0.1
"94387575700";"00236";"2015-06-03";11464;0.12
"50534475787";"00237";"2015-06-03";11465;0.12
"5648641702";"00236";"2015-06-03";11466;0.12
"492472718";"00236";"2015-06-03";11467;0.12
"50534475787";"00237";"2015-06-03";11468;0.1
"492472718";"00236";"2015-06-03";11469;0.12
"94387575700";"00237";"2015-06-03";11470;0.1
"7771579779";"00235";"2015-06-03";11471;0.1
"9283760794";"00235";"2015-06-03";11472;0.1
"2600586709";"00235";"2015-06-03";11473;0.1
"50534475787";"00235";"2015-06-03";11474;0.12
"50534475787";"00235";"2015-06-03";11475;0.1
"8719655770";"00236";"2015-06-03";11476;0.1
"50534475787";"00235";"2015-06-03";11477;0.1
"8719655770";"00237";"2015-06-03";11478;0.1
"9283760794";"00237";"2015-06-03";11479;0.12
"2600586709";"00237";"2015-06-03";11480;0.1
"9283760794";"00235";"2015-06-03";11481;0.1
"50534475787";"00235";"2015-06-03";11482;0.1
"9283760794";"00237";"2015-06-03";11483;0.1
"5648641702";"00235";"2015-06-03";11484;0.12
"3623344710";"00235";"2015-06-03";11485;0.1
"50534475787";"00235";"2015-06-03";11486;0.1
"5648641702";"00236";"2015-06-03";11487;0.1
"8502682733";"00235";"2015-06-03";11488;0.12
"8719655770";"00236";"2015-06-03";11489;0.12
"9283760794";"00235";"2015-06-03";11490;0.1
"8719655770";"00237";"2015-06-03";11491;0.1
"3623344710";"00235";"2015-06-03";11492;0.12
"3623344710";"00237";"2015-06-03";11493;0.1
"3623344710";"00236";"2015-06-03";11494;0.12
"94387575700";"00236";"2015-06-03";11495;0.12
"5840119709";"00237";"2015-06-03";11496;0.1
"7771579779";"00235";"2015-06-03";11497;0.1
"50534475787";"00235";"2015-06-03";11498;0.1
"9283760794";"00237";"2015-06-03";11499;0.12
"5840119709";"00235";"2015-06-03";11500;0.12
"492472718";"00235";"2015-06-03";11501;0.1
"19290992743";"00236";"2015-06-03";11502;0.12
"3623344710";"00235";"2015-06-03";11503;0.1
"19290992743";"00237";"2015-06-03";11504;0.1
"2600586709";"00237";"2015-06-03";11505;0.1
"2600586709";"00237";"2015-06-03";11506;0.12
"9283760794";"00235";"2015-06-03";11507;0.1
"2600586709";"00236";"2015-06-03";11508;0.12
"8719655770";"00235";"2015-06-03";11509;0.1
"7771579779";"00235";"2015-06-03";11510;0.12
"1471156710";"00236";"2015-06-03";11511;0.12
"2600586709";"00237";"2015-06-03";11512;0.1
"94387575700";"00235";"2015-06-03";11513;0.12
"94387575700";"00237";"2015-06-03";11514;0.12
"8719655770";"00237";"2015-06-03";11515;0.12
"7771579779";"00235";"2015-06-04";11516;0.12
"1471156710";"00237";"2015-06-04";11517;0.1
"5576228758";"00237";"2015-06-04";11518;0.12
"50534475787";"00237";"2015-06-04";11519;0.1
"7771579779";"00235";"2015-06-04";11520;0.1
"1471156710";"00236";"2015-06-04";11521;0.12
"5576228758";"00236";"2015-06-04";11522;0.1
"7771579779";"00235";"2015-06-04";11523;0.12
"2600586709";"00235";"2015-06-04";11524;0.12
"5840119709";"00236";"2015-06-04";11525;0.12
"1471156710";"00237";"2015-06-04";11526;0.1
"2600586709";"00235";"2015-06-04";11527;0.12
"3623344710";"00237";"2015-06-04";11528;0.1
"3623344710";"00235";"2015-06-04";11529;0.1
"2600586709";"00235";"2015-06-04";11530;0.1
"8719655770";"00237";"2015-06-04";11531;0.1
"7771579779";"00236";"2015-06-04";11532;0.12
"9283760794";"00236";"2015-06-04";11533;0.12
"7771579779";"00237";"2015-06-04";11534;0.1
"9283760794";"00236";"2015-06-04";11535;0.12
"5648641702";"00236";"2015-06-04";11536;0.12
"19290992743";"00235";"2015-06-04";11537;0.1
"7771579779";"00235";"2015-06-04";11538;0.12
"5648641702";"00237";"2015-06-04";11539;0.12
"9283760794";"00236";"2015-06-04";11540;0.1
"19290992743";"00235";"2015-06-04";11541;0.12
"8502682733";"00235";"2015-06-04";11542;0.1
"5840119709";"00237";"2015-06-04";11543;0.12
"94387575700";"00236";"2015-06-04";11544;0.1
"94387575700";"00236";"2015-06-04";11545;0.12
"9283760794";"00237";"2015-06-04";11546;0.1
"3623344710";"00235";"2015-06-04";11547;0.12
"50534475787";"00235";"2015-06-04";11548;0.12
"7771579779";"00236";"2015-06-04";11549;0.1
"2600586709";"00235";"2015-06-04";11550;0.12
"5840119709";"00236";"2015-06-04";11551;0.12
"492472718";"00237";"2015-06-04";11552;0.12
"1471156710";"00237";"2015-06-04";11553;0.12
"50534475787";"00236";"2015-06-04";11554;0.12
"7771579779";"00237";"2015-06-04";11555;0.1
"3623344710";"00235";"2015-06-04";11556;0.1
"2600586709";"00235";"2015-06-04";11557;0.12
"19290992743";"00236";"2015-06-04";11558;0.1
"8502682733";"00235";"2015-06-04";11559;0.12
"7771579779";"00237";"2015-06-04";11560;0.12
"2600586709";"00236";"2015-06-04";11561;0.1
"5840119709";"00237";"2015-06-04";11562;0.12
"5648641702";"00235";"2015-06-04";11563;0.12
"8719655770";"00236";"2015-06-04";11564;0.12
"8719655770";"00237";"2015-06-04";11565;0.12
"3623344710";"00237";"2015-06-04";11566;0.1
"9283760794";"00237";"2015-06-04";11567;0.1
"1471156710";"00236";"2015-06-04";11568;0.12
"492472718";"00236";"2015-06-04";11569;0.1
"50534475787";"00236";"2015-06-04";11570;0.1
"94387575700";"00235";"2015-06-04";11571;0.1
"9283760794";"00235";"2015-06-04";11572;0.1
"492472718";"00237";"2015-06-04";11573;0.1
"8719655770";"00235";"2015-06-04";11574;0.12
"492472718";"00235";"2015-06-04";11575;0.1
"50534475787";"00236";"2015-06-04";11576;0.12
"19290992743";"00237";"2015-06-04";11577;0.1
"1471156710";"00236";"2015-06-04";11578;0.12
"3623344710";"00237";"2015-06-04";11579;0.12
"19290992743";"00237";"2015-06-04";11580;0.1
"5648641702";"00235";"2015-06-04";11581;0.12
"5576228758";"00235";"2015-06-04";11582;0.12
"7771579779";"00235";"2015-06-04";11583;0.1
"5840119709";"00237";"2015-06-04";11584;0.1
"5576228758";"00236";"2015-06-04";11585;0.1
"5840119709";"00236";"2015-06-04";11586;0.1
"492472718";"00236";"2015-06-04";11587;0.1
"8502682733";"00237";"2015-06-04";11588;0.1
"7771579779";"00237";"2015-06-04";11589;0.1
"50534475787";"00235";"2015-06-04";11590;0.1
"2600586709";"00235";"2015-06-04";11591;0.1
"9283760794";"00236";"2015-06-04";11592;0.1
"5840119709";"00235";"2015-06-04";11593;0.1
"5648641702";"00237";"2015-06-04";11594;0.12
"492472718";"00235";"2015-06-04";11595;0.1
"5840119709";"00237";"2015-06-04";11596;0.12
"5648641702";"00237";"2015-06-04";11597;0.12
"3623344710";"00235";"2015-06-04";11598;0.1
"8719655770";"00235";"2015-06-04";11599;0.1
"492472718";"00237";"2015-06-04";11600;0.12
"5840119709";"00236";"2015-06-04";11601;0.12
"5840119709";"00236";"2015-06-04";11602;0.1
"19290992743";"00236";"2015-06-04";11603;0.1
"1471156710";"00235";"2015-06-04";11604;0.12
"8719655770";"00236";"2015-06-05";11605;0.1
"492472718";"00235";"2015-06-05";11606;0.1
"50534475787";"00237";"2015-06-05";11607;0.12
"5840119709";"00237";"2015-06-05";11608;0.1
"9283760794";"00235";"2015-06-05";11609;0.1
"5840119709";"00237";"2015-06-05";11610;0.12
"94387575700";"00236";"2015-06-05";11611;0.12
"1471156710";"00237";"2015-06-05";11612;0.1
"19290992743";"00235";"2015-06-05";11613;0.1
"19290992743";"00236";"2015-06-05";11614;0.12
"5648641702";"00235";"2015-06-05";11615;0.1
"50534475787";"00237";"2015-06-05";11616;0.12
"9283760794";"00236";"2015-06-05";11617;0.1
"492472718";"00236";"2015-06-05";11618;0.12
"19290992743";"00235";"2015-06-05";11619;0.1
"9283760794";"00236";"2015-06-05";11620;0.12
"94387575700";"00235";"2015-06-05";11621;0.1
"3623344710";"00235";"2015-06-05";11622;0.12
"5576228758";"00235";"2015-06-05";11623;0.1
"19290992743";"00236";"2015-06-05";11624;0.12
"3623344710";"00235";"2015-06-05";11625;0.12
"19290992743";"00235";"2015-06-05";11626;0.12
"492472718";"00235";"2015-06-05";11627;0.1
"2600586709";"00235";"2015-06-05";11628;0.12
"94387575700";"00235";"2015-06-05";11629;0.12
"1471156710";"00237";"2015-06-05";11630;0.1
"5576228758";"00236";"2015-06-05";11631;0.12
"1471156710";"00236";"2015-06-05";11632;0.1
"492472718";"00235";"2015-06-05";11633;0.1
"19290992743";"00236";"2015-06-05";11634;0.1
"2600586709";"00235";"2015-06-05";11635;0.1
"7771579779";"00235";"2015-06-05";11636;0.12
"8502682733";"00237";"2015-06-05";11637;0.1
"5576228758";"00237";"2015-06-05";11638;0.12
"50534475787";"00237";"2015-06-05";11639;0.1
"5648641702";"00235";"2015-06-05";11640;0.1
"8502682733";"00235";"2015-06-05";11641;0.12
"5840119709";"00236";"2015-06-05";11642;0.1
"1471156710";"00236";"2015-06-05";11643;0.1
"9283760794";"00237";"2015-06-05";11644;0.12
"3623344710";"00235";"2015-06-05";11645;0.12
"5648641702";"00236";"2015-06-05";11646;0.1
"9283760794";"00236";"2015-06-05";11647;0.1
"1471156710";"00237";"2015-06-05";11648;0.1
"50534475787";"00237";"2015-06-05";11649;0.12
"5648641702";"00236";"2015-06-05";11650;0.12
"2600586709";"00235";"2015-06-05";11651;0.12
"492472718";"00236";"2015-06-05";11652;0.1
"5576228758";"00237";"2015-06-05";11653;0.1
"19290992743";"00235";"2015-06-05";11654;0.1
"50534475787";"00235";"2015-06-05";11655;0.12
"50534475787";"00235";"2015-06-05";11656;0.1
"7771579779";"00236";"2015-06-05";11657;0.1
"9283760794";"00237";"2015-06-05";11658;0.12
"8719655770";"00235";"2015-06-05";11659;0.12
"5648641702";"00237";"2015-06-05";11660;0.1
"5840119709";"00235";"2015-06-05";11661;0.12
"5648641702";"00235";"2015-06-05";11662;0.12
"5576228758";"00237";"2015-06-05";11663;0.1
"5840119709";"00237";"2015-06-05";11664;0.12
"2600586709";"00237";"2015-06-05";11665;0.1
"5648641702";"00237";"2015-06-05";11666;0.12
"9283760794";"00236";"2015-06-05";11667;0.12
"5576228758";"00237";"2015-06-05";11668;0.12
"9283760794";"00237";"2015-06-05";11669;0.1
"5648641702";"00236";"2015-06-05";11670;0.12
"8719655770";"00235";"2015-06-05";11671;0.12
"492472718";"00236";"2015-06-05";11672;0.1
"50534475787";"00237";"2015-06-05";11673;0.1
"19290992743";"00236";"2015-06-05";11674;0.1
"492472718";"00235";"2015-06-05";11675;0.12
"7771579779";"00235";"2015-06-05";11676;0.1
"2600586709";"00236";"2015-06-05";11677;0.12
"5840119709";"00235";"2015-06-05";11678;0.1
"5840119709";"00236";"2015-06-05";11679;0.12
"7771579779";"00237";"2015-06-05";11680;0.12
"8502682733";"00237";"2015-06-05";11681;0.12
"5576228758";"00237";"2015-06-05";11682;0.1
"9283760794";"00235";"2015-06-05";11683;0.12
"492472718";"00237";"2015-06-05";11684;0.1
"94387575700";"00236";"2015-06-05";11685;0.12
"5648641702";"00237";"2015-06-05";11686;0.12
"8719655770";"00237";"2015-06-05";11687;0.1
"1471156710";"00237";"2015-06-05";11688;0.1
"492472718";"00235";"2015-06-05";11689;0.12
"5840119709";"00236";"2015-06-06";11690;0.12
"50534475787";"00237";"2015-06-06";11691;0.12
"1471156710";"00237";"2015-06-06";11692;0.1
"3623344710";"00237";"2015-06-06";11693;0.1
"2600586709";"00237";"2015-06-06";11694;0.1
"5648641702";"00237";"2015-06-06";11695;0.12
"1471156710";"00235";"2015-06-06";11696;0.1
"2600586709";"00237";"2015-06-06";11697;0.12
"7771579779";"00236";"2015-06-06";11698;0.12
"8719655770";"00236";"2015-06-06";11699;0.12
"50534475787";"00237";"2015-06-06";11700;0.1
"8502682733";"00237";"2015-06-06";11701;0.12
"2600586709";"00237";"2015-06-06";11702;0.12
"8719655770";"00235";"2015-06-06";11703;0.12
"94387575700";"00236";"2015-06-06";11704;0.1
"8502682733";"00237";"2015-06-06";11705;0.12
"2600586709";"00236";"2015-06-06";11706;0.12
"19290992743";"00236";"2015-06-06";11707;0.12
"492472718";"00236";"2015-06-06";11708;0.1
"7771579779";"00236";"2015-06-06";11709;0.12
"50534475787";"00236";"2015-06-06";11710;0.12
"5648641702";"00235";"2015-06-06";11711;0.1
"3623344710";"00235";"2015-06-06";11712;0.1
"492472718";"00236";"2015-06-06";11713;0.1
"492472718";"00236";"2015-06-06";11714;0.1
"19290992743";"00236";"2015-06-06";11715;0.1
"8502682733";"00237";"2015-06-06";11716;0.1
"5648641702";"00237";"2015-06-06";11717;0.1
"8719655770";"00237";"2015-06-06";11718;0.12
"492472718";"00237";"2015-06-06";11719;0.12
"2600586709";"00236";"2015-06-06";11720;0.12
"7771579779";"00237";"2015-06-06";11721;0.1
"8502682733";"00236";"2015-06-06";11722;0.12
"5840119709";"00236";"2015-06-06";11723;0.12
"1471156710";"00235";"2015-06-06";11724;0.12
"3623344710";"00235";"2015-06-06";11725;0.12
"50534475787";"00237";"2015-06-06";11726;0.12
"5648641702";"00236";"2015-06-06";11727;0.12
"8502682733";"00235";"2015-06-06";11728;0.1
"7771579779";"00236";"2015-06-06";11729;0.1
"3623344710";"00235";"2015-06-06";11730;0.12
"5576228758";"00236";"2015-06-06";11731;0.1
"5576228758";"00235";"2015-06-06";11732;0.1
"94387575700";"00237";"2015-06-06";11733;0.1
"1471156710";"00235";"2015-06-06";11734;0.12
"2600586709";"00237";"2015-06-06";11735;0.12
"94387575700";"00237";"2015-06-06";11736;0.1
"5576228758";"00235";"2015-06-06";11737;0.1
"5648641702";"00237";"2015-06-06";11738;0.1
"9283760794";"00235";"2015-06-06";11739;0.1
"19290992743";"00236";"2015-06-06";11740;0.12
"8719655770";"00237";"2015-06-06";11741;0.1
"3623344710";"00237";"2015-06-06";11742;0.12
"8502682733";"00236";"2015-06-06";11743;0.12
"7771579779";"00237";"2015-06-06";11744;0.12
"94387575700";"00237";"2015-06-06";11745;0.12
"19290992743";"00237";"2015-06-06";11746;0.12
"7771579779";"00237";"2015-06-06";11747;0.1
"5648641702";"00236";"2015-06-06";11748;0.12
"5840119709";"00235";"2015-06-06";11749;0.1
"3623344710";"00237";"2015-06-06";11750;0.1
"5648641702";"00236";"2015-06-06";11751;0.12
"8719655770";"00237";"2015-06-06";11752;0.12
"19290992743";"00237";"2015-06-06";11753;0.12
"7771579779";"00235";"2015-06-06";11754;0.12
"94387575700";"00236";"2015-06-06";11755;0.12
"9283760794";"00236";"2015-06-06";11756;0.1
"2600586709";"00237";"2015-06-06";11757;0.12
"8719655770";"00237";"2015-06-06";11758;0.1
"5648641702";"00235";"2015-06-06";11759;0.1
"7771579779";"00237";"2015-06-06";11760;0.12
"3623344710";"00237";"2015-06-06";11761;0.12
"3623344710";"00237";"2015-06-06";11762;0.1
"5840119709";"00236";"2015-06-06";11763;0.12
"19290992743";"00237";"2015-06-06";11764;0.12
"3623344710";"00235";"2015-06-06";11765;0.12
"50534475787";"00236";"2015-06-06";11766;0.12
"5576228758";"00235";"2015-06-06";11767;0.1
"7771579779";"00236";"2015-06-06";11768;0.1
"7771579779";"00237";"2015-06-06";11769;0.12
"5840119709";"00236";"2015-06-06";11770;0.12
"5648641702";"00236";"2015-06-06";11771;0.1
"9283760794";"00236";"2015-06-06";11772;0.12
"8502682733";"00237";"2015-06-06";11773;0.12
"5648641702";"00236";"2015-06-06";11774;0.12
"5576228758";"00236";"2015-06-06";11775;0.1
"19290992743";"00237";"2015-06-07";11776;0.12
"5840119709";"00235";"2015-06-07";11777;0.1
"7771579779";"00235";"2015-06-07";11778;0.1
"2600586709";"00236";"2015-06-07";11779;0.12
"3623344710";"00235";"2015-06-07";11780;0.12
"1471156710";"00235";"2015-06-07";11781;0.12
"94387575700";"00235";"2015-06-07";11782;0.1
"8719655770";"00236";"2015-06-07";11783;0.12
"2600586709";"00235";"2015-06-07";11784;0.12
"5648641702";"00236";"2015-06-07";11785;0.1
"3623344710";"00235";"2015-06-07";11786;0.1
"5648641702";"00237";"2015-06-07";11787;0.12
"2600586709";"00236";"2015-06-07";11788;0.12
"5648641702";"00237";"2015-06-07";11789;0.1
"5576228758";"00237";"2015-06-07";11790;0.1
"19290992743";"00236";"2015-06-07";11791;0.1
"3623344710";"00237";"2015-06-07";11792;0.12
"9283760794";"00237";"2015-06-07";11793;0.12
"50534475787";"00236";"2015-06-07";11794;0.1
"7771579779";"00236";"2015-06-07";11795;0.12
"94387575700";"00236";"2015-06-07";11796;0.12
"19290992743";"00235";"2015-06-07";11797;0.12
"8502682733";"00236";"2015-06-07";11798;0.1
"9283760794";"00237";"2015-06-07";11799;0.1
"7771579779";"00235";"2015-06-07";11800;0.1
"5840119709";"00236";"2015-06-07";11801;0.12
"3623344710";"00237";"2015-06-07";11802;0.1
"7771579779";"00235";"2015-06-07";11803;0.1
"94387575700";"00237";"2015-06-07";11804;0.1
"3623344710";"00237";"2015-06-07";11805;0.12
"7771579779";"00235";"2015-06-07";11806;0.1
"50534475787";"00235";"2015-06-07";11807;0.12
"7771579779";"00235";"2015-06-07";11808;0.12
"94387575700";"00237";"2015-06-07";11809;0.12
"5576228758";"00237";"2015-06-07";11810;0.1
"50534475787";"00235";"2015-06-07";11811;0.12
"8719655770";"00236";"2015-06-07";11812;0.1
"5576228758";"00235";"2015-06-07";11813;0.12
"5648641702";"00235";"2015-06-07";11814;0.1
"8502682733";"00237";"2015-06-07";11815;0.12
"492472718";"00236";"2015-06-07";11816;0.12
"2600586709";"00237";"2015-06-07";11817;0.12
"7771579779";"00235";"2015-06-07";11818;0.12
"9283760794";"00235";"2015-06-07";11819;0.12
"1471156710";"00237";"2015-06-07";11820;0.1
"492472718";"00235";"2015-06-07";11821;0.1
"8502682733";"00235";"2015-06-07";11822;0.12
"8719655770";"00236";"2015-06-07";11823;0.1
"7771579779";"00235";"2015-06-07";11824;0.1
"50534475787";"00235";"2015-06-07";11825;0.1
"94387575700";"00237";"2015-06-07";11826;0.12
"2600586709";"00237";"2015-06-07";11827;0.1
"7771579779";"00236";"2015-06-07";11828;0.12
"2600586709";"00237";"2015-06-07";11829;0.1
"8502682733";"00235";"2015-06-07";11830;0.1
"7771579779";"00237";"2015-06-07";11831;0.12
"5648641702";"00236";"2015-06-07";11832;0.1
"8719655770";"00237";"2015-06-07";11833;0.12
"19290992743";"00235";"2015-06-07";11834;0.12
